Time,Solar altitude,Solar azimute,Between angle,Temperature,Ground temperature,Insolation,Insolation to wall(W/m2),Wind velocity(m/s),h_c
2023-4-3 20:35:30,-20.115244840086,113.16176295394662,113.16176295394662,18.07,15.03,,0.0,2.4,20.8508
2023-4-3 20:35:40,-20.115244840086,113.16176295394662,113.16176295394662,18.07,15.02,,0.0,2.4,20.8508
2023-4-3 20:35:50,-20.115244840086,113.16176295394662,113.16176295394662,18.06,15.02,,0.0,2.4,20.8508
2023-4-3 20:36:0,-20.297526964140676,113.34270448352225,113.34270448352225,18.06,15.02,,0.0,2.4,20.8508
2023-4-3 20:36:10,-20.297526964140676,113.34270448352225,113.34270448352225,18.06,15.02,,0.0,2.4,20.8508
2023-4-3 20:36:20,-20.297526964140676,113.34270448352225,113.34270448352225,18.05,15.02,,0.0,2.4,20.8508
2023-4-3 20:36:30,-20.297526964140676,113.34270448352225,113.34270448352225,18.05,15.01,,0.0,2.4,20.8508
2023-4-3 20:36:40,-20.297526964140676,113.34270448352225,113.34270448352225,18.04,15.01,,0.0,2.39,20.808880000000002
2023-4-3 20:36:50,-20.297526964140676,113.34270448352225,113.34270448352225,18.04,15.01,,0.0,2.39,20.808880000000002
2023-4-3 20:37:0,-20.479560491926605,113.52414318613427,113.52414318613427,18.04,15.01,,0.0,2.39,20.808880000000002
2023-4-3 20:37:10,-20.479560491926605,113.52414318613427,113.52414318613427,18.03,15.0,,0.0,2.39,20.808880000000002
2023-4-3 20:37:20,-20.479560491926605,113.52414318613427,113.52414318613427,18.03,15.0,,0.0,2.39,20.808880000000002
2023-4-3 20:37:30,-20.479560491926605,113.52414318613427,113.52414318613427,18.02,15.0,,0.0,2.39,20.808880000000002
2023-4-3 20:37:40,-20.479560491926605,113.52414318613427,113.52414318613427,18.02,15.0,,0.0,2.39,20.808880000000002
2023-4-3 20:37:50,-20.479560491926605,113.52414318613427,113.52414318613427,18.02,15.0,,0.0,2.38,20.766959999999997
2023-4-3 20:38:0,-20.66134291009585,113.70608380859318,113.70608380859318,18.01,14.99,,0.0,2.38,20.766959999999997
2023-4-3 20:38:10,-20.66134291009585,113.70608380859318,113.70608380859318,18.01,14.99,,0.0,2.38,20.766959999999997
2023-4-3 20:38:20,-20.66134291009585,113.70608380859318,113.70608380859318,18.01,14.99,,0.0,2.38,20.766959999999997
2023-4-3 20:38:30,-20.66134291009585,113.70608380859318,113.70608380859318,18.0,14.99,,0.0,2.38,20.766959999999997
2023-4-3 20:38:40,-20.66134291009585,113.70608380859318,113.70608380859318,18.0,14.98,,0.0,2.38,20.766959999999997
2023-4-3 20:38:50,-20.66134291009585,113.70608380859318,113.70608380859318,17.99,14.98,,0.0,2.38,20.766959999999997
2023-4-3 20:39:0,-20.842871686093336,113.88853111497943,113.88853111497943,17.99,14.98,,0.0,2.38,20.766959999999997
2023-4-3 20:39:10,-20.842871686093336,113.88853111497943,113.88853111497943,17.99,14.98,,0.0,2.37,20.72504
2023-4-3 20:39:20,-20.842871686093336,113.88853111497943,113.88853111497943,17.98,14.98,,0.0,2.37,20.72504
2023-4-3 20:39:30,-20.842871686093336,113.88853111497943,113.88853111497943,17.98,14.97,,0.0,2.37,20.72504
2023-4-3 20:39:40,-20.842871686093336,113.88853111497943,113.88853111497943,17.97,14.97,,0.0,2.37,20.72504
2023-4-3 20:39:50,-20.842871686093336,113.88853111497943,113.88853111497943,17.97,14.97,,0.0,2.37,20.72504
2023-4-3 20:40:0,-21.024144267959503,114.0714898866209,114.0714898866209,17.97,14.97,,0.0,2.37,20.72504
2023-4-3 20:40:10,-21.024144267959503,114.0714898866209,114.0714898866209,17.96,14.96,,0.0,2.37,20.72504
2023-4-3 20:40:20,-21.024144267959503,114.0714898866209,114.0714898866209,17.96,14.96,,0.0,2.36,20.68312
2023-4-3 20:40:30,-21.024144267959503,114.0714898866209,114.0714898866209,17.95,14.96,,0.0,2.36,20.68312
2023-4-3 20:40:40,-21.024144267959503,114.0714898866209,114.0714898866209,17.95,14.96,,0.0,2.36,20.68312
2023-4-3 20:40:50,-21.024144267959503,114.0714898866209,114.0714898866209,17.95,14.96,,0.0,2.36,20.68312
2023-4-3 20:41:0,-21.205158084132155,114.25496492206318,114.25496492206318,17.94,14.95,,0.0,2.36,20.68312
2023-4-3 20:41:10,-21.205158084132155,114.25496492206318,114.25496492206318,17.94,14.95,,0.0,2.36,20.68312
2023-4-3 20:41:20,-21.205158084132155,114.25496492206318,114.25496492206318,17.94,14.95,,0.0,2.36,20.68312
2023-4-3 20:41:30,-21.205158084132155,114.25496492206318,114.25496492206318,17.93,14.95,,0.0,2.35,20.641199999999998
2023-4-3 20:41:40,-21.205158084132155,114.25496492206318,114.25496492206318,17.93,14.94,,0.0,2.35,20.641199999999998
2023-4-3 20:41:50,-21.205158084132155,114.25496492206318,114.25496492206318,17.92,14.94,,0.0,2.35,20.641199999999998
2023-4-3 20:42:0,-21.38591054324778,114.4389610370326,114.4389610370326,17.92,14.94,,0.0,2.35,20.641199999999998
2023-4-3 20:42:10,-21.38591054324778,114.4389610370326,114.4389610370326,17.92,14.94,,0.0,2.35,20.641199999999998
2023-4-3 20:42:20,-21.38591054324778,114.4389610370326,114.4389610370326,17.91,14.94,,0.0,2.35,20.641199999999998
2023-4-3 20:42:30,-21.38591054324778,114.4389610370326,114.4389610370326,17.91,14.93,,0.0,2.35,20.641199999999998
2023-4-3 20:42:40,-21.38591054324778,114.4389610370326,114.4389610370326,17.9,14.93,,0.0,2.34,20.59928
2023-4-3 20:42:50,-21.38591054324778,114.4389610370326,114.4389610370326,17.9,14.93,,0.0,2.34,20.59928
2023-4-3 20:43:0,-21.56639903394203,114.62348306439152,114.62348306439152,17.9,14.93,,0.0,2.34,20.59928
2023-4-3 20:43:10,-21.56639903394203,114.62348306439152,114.62348306439152,17.89,14.92,,0.0,2.34,20.59928
2023-4-3 20:43:20,-21.56639903394203,114.62348306439152,114.62348306439152,17.89,14.92,,0.0,2.34,20.59928
2023-4-3 20:43:30,-21.56639903394203,114.62348306439152,114.62348306439152,17.88,14.92,,0.0,2.34,20.59928
2023-4-3 20:43:40,-21.56639903394203,114.62348306439152,114.62348306439152,17.88,14.92,,0.0,2.34,20.59928
2023-4-3 20:43:50,-21.56639903394203,114.62348306439152,114.62348306439152,17.88,14.92,,0.0,2.33,20.55736
2023-4-3 20:44:0,-21.746620924649687,114.80853585408589,114.80853585408589,17.87,14.91,,0.0,2.33,20.55736
2023-4-3 20:44:10,-21.746620924649687,114.80853585408589,114.80853585408589,17.87,14.91,,0.0,2.33,20.55736
2023-4-3 20:44:20,-21.746620924649687,114.80853585408589,114.80853585408589,17.87,14.91,,0.0,2.33,20.55736
2023-4-3 20:44:30,-21.746620924649687,114.80853585408589,114.80853585408589,17.86,14.91,,0.0,2.33,20.55736
2023-4-3 20:44:40,-21.746620924649687,114.80853585408589,114.80853585408589,17.86,14.9,,0.0,2.33,20.55736
2023-4-3 20:44:50,-21.746620924649687,114.80853585408589,114.80853585408589,17.85,14.9,,0.0,2.33,20.55736
2023-4-3 20:45:0,-21.926573563404045,114.99412427308486,114.99412427308486,17.85,14.9,,0.0,2.33,20.55736
2023-4-3 20:45:10,-21.926573563404045,114.99412427308486,114.99412427308486,17.85,14.9,,0.0,2.32,20.515439999999998
2023-4-3 20:45:20,-21.926573563404045,114.99412427308486,114.99412427308486,17.84,14.9,,0.0,2.32,20.515439999999998
2023-4-3 20:45:30,-21.926573563404045,114.99412427308486,114.99412427308486,17.84,14.89,,0.0,2.32,20.515439999999998
2023-4-3 20:45:40,-21.926573563404045,114.99412427308486,114.99412427308486,17.83,14.89,,0.0,2.32,20.515439999999998
2023-4-3 20:45:50,-21.926573563404045,114.99412427308486,114.99412427308486,17.83,14.89,,0.0,2.32,20.515439999999998
2023-4-3 20:46:0,-22.106254277635514,115.1802532053121,115.1802532053121,17.83,14.89,,0.0,2.32,20.515439999999998
2023-4-3 20:46:10,-22.106254277635514,115.1802532053121,115.1802532053121,17.82,14.88,,0.0,2.32,20.515439999999998
2023-4-3 20:46:20,-22.106254277635514,115.1802532053121,115.1802532053121,17.82,14.88,,0.0,2.31,20.47352
2023-4-3 20:46:30,-22.106254277635514,115.1802532053121,115.1802532053121,17.82,14.88,,0.0,2.31,20.47352
2023-4-3 20:46:40,-22.106254277635514,115.1802532053121,115.1802532053121,17.81,14.88,,0.0,2.31,20.47352
2023-4-3 20:46:50,-22.106254277635514,115.1802532053121,115.1802532053121,17.81,14.88,,0.0,2.31,20.47352
2023-4-3 20:47:0,-22.285660373969883,115.36692755156872,115.36692755156872,17.8,14.87,,0.0,2.31,20.47352
2023-4-3 20:47:10,-22.285660373969883,115.36692755156872,115.36692755156872,17.8,14.87,,0.0,2.31,20.47352
2023-4-3 20:47:20,-22.285660373969883,115.36692755156872,115.36692755156872,17.8,14.87,,0.0,2.31,20.47352
2023-4-3 20:47:30,-22.285660373969883,115.36692755156872,115.36692755156872,17.79,14.87,,0.0,2.3,20.4316
2023-4-3 20:47:40,-22.285660373969883,115.36692755156872,115.36692755156872,17.79,14.86,,0.0,2.3,20.4316
2023-4-3 20:47:50,-22.285660373969883,115.36692755156872,115.36692755156872,17.78,14.86,,0.0,2.3,20.4316
2023-4-3 20:48:0,-22.464789138025996,115.55415222944772,115.55415222944772,17.78,14.86,,0.0,2.3,20.4316
2023-4-3 20:48:10,-22.464789138025996,115.55415222944772,115.55415222944772,17.78,14.86,,0.0,2.3,20.4316
2023-4-3 20:48:20,-22.464789138025996,115.55415222944772,115.55415222944772,17.77,14.86,,0.0,2.3,20.4316
2023-4-3 20:48:30,-22.464789138025996,115.55415222944772,115.55415222944772,17.77,14.85,,0.0,2.3,20.4316
2023-4-3 20:48:40,-22.464789138025996,115.55415222944772,115.55415222944772,17.76,14.85,,0.0,2.29,20.38968
2023-4-3 20:48:50,-22.464789138025996,115.55415222944772,115.55415222944772,17.76,14.85,,0.0,2.29,20.38968
2023-4-3 20:49:0,-22.64363783421281,115.74193217323932,115.74193217323932,17.76,14.85,,0.0,2.29,20.38968
2023-4-3 20:49:10,-22.64363783421281,115.74193217323932,115.74193217323932,17.75,14.84,,0.0,2.29,20.38968
2023-4-3 20:49:20,-22.64363783421281,115.74193217323932,115.74193217323932,17.75,14.84,,0.0,2.29,20.38968
2023-4-3 20:49:30,-22.64363783421281,115.74193217323932,115.74193217323932,17.75,14.84,,0.0,2.29,20.38968
2023-4-3 20:49:40,-22.64363783421281,115.74193217323932,115.74193217323932,17.74,14.84,,0.0,2.29,20.38968
2023-4-3 20:49:50,-22.64363783421281,115.74193217323932,115.74193217323932,17.74,14.84,,0.0,2.28,20.34776
2023-4-3 20:50:0,-22.822203705526274,115.9302723338274,115.9302723338274,17.73,14.83,,0.0,2.28,20.34776
2023-4-3 20:50:10,-22.822203705526274,115.9302723338274,115.9302723338274,17.73,14.83,,0.0,2.28,20.34776
2023-4-3 20:50:20,-22.822203705526274,115.9302723338274,115.9302723338274,17.73,14.83,,0.0,2.28,20.34776
2023-4-3 20:50:30,-22.822203705526274,115.9302723338274,115.9302723338274,17.72,14.83,,0.0,2.28,20.34776
2023-4-3 20:50:40,-22.822203705526274,115.9302723338274,115.9302723338274,17.72,14.82,,0.0,2.28,20.34776
2023-4-3 20:50:50,-22.822203705526274,115.9302723338274,115.9302723338274,17.71,14.82,,0.0,2.28,20.34776
2023-4-3 20:51:0,-23.00048397334542,116.11917767857656,116.11917767857656,17.71,14.82,,0.0,2.28,20.34776
2023-4-3 20:51:10,-23.00048397334542,116.11917767857656,116.11917767857656,17.71,14.82,,0.0,2.27,20.30584
2023-4-3 20:51:20,-23.00048397334542,116.11917767857656,116.11917767857656,17.7,14.82,,0.0,2.27,20.30584
2023-4-3 20:51:30,-23.00048397334542,116.11917767857656,116.11917767857656,17.7,14.81,,0.0,2.27,20.30584
2023-4-3 20:51:40,-23.00048397334542,116.11917767857656,116.11917767857656,17.69,14.81,,0.0,2.27,20.30584
2023-4-3 20:51:50,-23.00048397334542,116.11917767857656,116.11917767857656,17.69,14.81,,0.0,2.27,20.30584
2023-4-3 20:52:0,-23.178475837228387,116.30865319120974,116.30865319120974,17.69,14.81,,0.0,2.27,20.30584
2023-4-3 20:52:10,-23.178475837228387,116.30865319120974,116.30865319120974,17.68,14.8,,0.0,2.27,20.30584
2023-4-3 20:52:20,-23.178475837228387,116.30865319120974,116.30865319120974,17.68,14.8,,0.0,2.26,20.26392
2023-4-3 20:52:30,-23.178475837228387,116.30865319120974,116.30865319120974,17.68,14.8,,0.0,2.26,20.26392
2023-4-3 20:52:40,-23.178475837228387,116.30865319120974,116.30865319120974,17.67,14.8,,0.0,2.26,20.26392
2023-4-3 20:52:50,-23.178475837228387,116.30865319120974,116.30865319120974,17.67,14.8,,0.0,2.26,20.26392
2023-4-3 20:53:0,-23.356176474707997,116.49870387167594,116.49870387167594,17.66,14.79,,0.0,2.26,20.26392
2023-4-3 20:53:10,-23.356176474707997,116.49870387167594,116.49870387167594,17.66,14.79,,0.0,2.26,20.26392
2023-4-3 20:53:20,-23.356176474707997,116.49870387167594,116.49870387167594,17.66,14.79,,0.0,2.26,20.26392
2023-4-3 20:53:30,-23.356176474707997,116.49870387167594,116.49870387167594,17.65,14.79,,0.0,2.25,20.222
2023-4-3 20:53:40,-23.356176474707997,116.49870387167594,116.49870387167594,17.65,14.78,,0.0,2.25,20.222
2023-4-3 20:53:50,-23.356176474707997,116.49870387167594,116.49870387167594,17.64,14.78,,0.0,2.25,20.222
2023-4-3 20:54:0,-23.53358304108688,116.68933473600792,116.68933473600792,17.64,14.78,,0.0,2.25,20.222
2023-4-3 20:54:10,-23.53358304108688,116.68933473600792,116.68933473600792,17.64,14.78,,0.0,2.25,20.222
2023-4-3 20:54:20,-23.53358304108688,116.68933473600792,116.68933473600792,17.63,14.78,,0.0,2.25,20.222
2023-4-3 20:54:30,-23.53358304108688,116.68933473600792,116.68933473600792,17.63,14.77,,0.0,2.25,20.222
2023-4-3 20:54:40,-23.53358304108688,116.68933473600792,116.68933473600792,17.62,14.77,,0.0,2.24,20.18008
2023-4-3 20:54:50,-23.53358304108688,116.68933473600792,116.68933473600792,17.62,14.77,,0.0,2.24,20.18008
2023-4-3 20:55:0,-23.710692669232614,116.88055081616976,116.88055081616976,17.62,14.77,,0.0,2.24,20.18008
2023-4-3 20:55:10,-23.710692669232614,116.88055081616976,116.88055081616976,17.61,14.76,,0.0,2.24,20.18008
2023-4-3 20:55:20,-23.710692669232614,116.88055081616976,116.88055081616976,17.61,14.76,,0.0,2.24,20.18008
2023-4-3 20:55:30,-23.710692669232614,116.88055081616976,116.88055081616976,17.61,14.76,,0.0,2.24,20.18008
2023-4-3 20:55:40,-23.710692669232614,116.88055081616976,116.88055081616976,17.6,14.76,,0.0,2.24,20.18008
2023-4-3 20:55:50,-23.710692669232614,116.88055081616976,116.88055081616976,17.6,14.76,,0.0,2.23,20.13816
2023-4-3 20:56:0,-23.88750246937235,117.07235715989378,117.07235715989378,17.59,14.75,,0.0,2.23,20.13816
2023-4-3 20:56:10,-23.88750246937235,117.07235715989378,117.07235715989378,17.59,14.75,,0.0,2.23,20.13816
2023-4-3 20:56:20,-23.88750246937235,117.07235715989378,117.07235715989378,17.59,14.75,,0.0,2.23,20.13816
2023-4-3 20:56:30,-23.88750246937235,117.07235715989378,117.07235715989378,17.58,14.75,,0.0,2.23,20.13816
2023-4-3 20:56:40,-23.88750246937235,117.07235715989378,117.07235715989378,17.58,14.74,,0.0,2.23,20.13816
2023-4-3 20:56:50,-23.88750246937235,117.07235715989378,117.07235715989378,17.57,14.74,,0.0,2.23,20.13816
2023-4-3 20:57:0,-24.064009528887468,117.26475883050671,117.26475883050671,17.57,14.74,,0.0,2.23,20.13816
2023-4-3 20:57:10,-24.064009528887468,117.26475883050671,117.26475883050671,17.57,14.74,,0.0,2.22,20.09624
2023-4-3 20:57:20,-24.064009528887468,117.26475883050671,117.26475883050671,17.56,14.74,,0.0,2.22,20.09624
2023-4-3 20:57:30,-24.064009528887468,117.26475883050671,117.26475883050671,17.56,14.73,,0.0,2.22,20.09624
2023-4-3 20:57:40,-24.064009528887468,117.26475883050671,117.26475883050671,17.55,14.73,,0.0,2.22,20.09624
2023-4-3 20:57:50,-24.064009528887468,117.26475883050671,117.26475883050671,17.55,14.73,,0.0,2.22,20.09624
2023-4-3 20:58:0,-24.240210912108093,117.45776090674484,117.45776090674484,17.55,14.73,,0.0,2.22,20.09624
2023-4-3 20:58:10,-24.240210912108093,117.45776090674484,117.45776090674484,17.54,14.72,,0.0,2.22,20.09624
2023-4-3 20:58:20,-24.240210912108093,117.45776090674484,117.45776090674484,17.54,14.72,,0.0,2.21,20.054319999999997
2023-4-3 20:58:30,-24.240210912108093,117.45776090674484,117.45776090674484,17.54,14.72,,0.0,2.21,20.054319999999997
2023-4-3 20:58:40,-24.240210912108093,117.45776090674484,117.45776090674484,17.53,14.72,,0.0,2.21,20.054319999999997
2023-4-3 20:58:50,-24.240210912108093,117.45776090674484,117.45776090674484,17.53,14.72,,0.0,2.21,20.054319999999997
2023-4-3 20:59:0,-24.416103660107353,117.6513684825578,117.6513684825578,17.52,14.71,,0.0,2.21,20.054319999999997
2023-4-3 20:59:10,-24.416103660107353,117.6513684825578,117.6513684825578,17.52,14.71,,0.0,2.21,20.054319999999997
2023-4-3 20:59:20,-24.416103660107353,117.6513684825578,117.6513684825578,17.52,14.71,,0.0,2.21,20.054319999999997
2023-4-3 20:59:30,-24.416103660107353,117.6513684825578,117.6513684825578,17.51,14.71,,0.0,2.2,20.0124
2023-4-3 20:59:40,-24.416103660107353,117.6513684825578,117.6513684825578,17.51,14.7,,0.0,2.2,20.0124
2023-4-3 20:59:50,-24.416103660107353,117.6513684825578,117.6513684825578,17.5,14.7,,0.0,2.2,20.0124
2023-4-3 21:0:0,-24.59168479049587,117.84558666690094,117.84558666690094,17.5,14.7,,0.0,2.2,20.0124
2023-4-3 21:0:10,-24.59168479049587,117.84558666690094,117.84558666690094,17.5,14.7,,0.0,2.2,20.0124
2023-4-3 21:0:20,-24.59168479049587,117.84558666690094,117.84558666690094,17.5,14.69,,0.0,2.19,19.97048
2023-4-3 21:0:30,-24.59168479049587,117.84558666690094,117.84558666690094,17.5,14.69,,0.0,2.19,19.97048
2023-4-3 21:0:40,-24.59168479049587,117.84558666690094,117.84558666690094,17.5,14.69,,0.0,2.18,19.92856
2023-4-3 21:0:50,-24.59168479049587,117.84558666690094,117.84558666690094,17.5,14.69,,0.0,2.18,19.92856
2023-4-3 21:1:0,-24.766951297216025,118.04042058351557,118.04042058351557,17.5,14.68,,0.0,2.18,19.92856
2023-4-3 21:1:10,-24.766951297216025,118.04042058351557,118.04042058351557,17.49,14.68,,0.0,2.17,19.88664
2023-4-3 21:1:20,-24.766951297216025,118.04042058351557,118.04042058351557,17.49,14.68,,0.0,2.17,19.88664
2023-4-3 21:1:30,-24.766951297216025,118.04042058351557,118.04042058351557,17.49,14.67,,0.0,2.17,19.88664
2023-4-3 21:1:40,-24.766951297216025,118.04042058351557,118.04042058351557,17.49,14.67,,0.0,2.16,19.844720000000002
2023-4-3 21:1:50,-24.766951297216025,118.04042058351557,118.04042058351557,17.49,14.67,,0.0,2.16,19.844720000000002
2023-4-3 21:2:0,-24.941900150336487,118.23587537069726,118.23587537069726,17.49,14.67,,0.0,2.15,19.802799999999998
2023-4-3 21:2:10,-24.941900150336487,118.23587537069726,118.23587537069726,17.49,14.66,,0.0,2.15,19.802799999999998
2023-4-3 21:2:20,-24.941900150336487,118.23587537069726,118.23587537069726,17.49,14.66,,0.0,2.15,19.802799999999998
2023-4-3 21:2:30,-24.941900150336487,118.23587537069726,118.23587537069726,17.49,14.66,,0.0,2.14,19.76088
2023-4-3 21:2:40,-24.941900150336487,118.23587537069726,118.23587537069726,17.49,14.66,,0.0,2.14,19.76088
2023-4-3 21:2:50,-24.941900150336487,118.23587537069726,118.23587537069726,17.49,14.65,,0.0,2.13,19.71896
2023-4-3 21:3:0,-25.116528295846845,118.43195618105189,118.43195618105189,17.48,14.65,,0.0,2.13,19.71896
2023-4-3 21:3:10,-25.116528295846845,118.43195618105189,118.43195618105189,17.48,14.65,,0.0,2.13,19.71896
2023-4-3 21:3:20,-25.116528295846845,118.43195618105189,118.43195618105189,17.48,14.64,,0.0,2.12,19.677039999999998
2023-4-3 21:3:30,-25.116528295846845,118.43195618105189,118.43195618105189,17.48,14.64,,0.0,2.12,19.677039999999998
2023-4-3 21:3:40,-25.116528295846845,118.43195618105189,118.43195618105189,17.48,14.64,,0.0,2.11,19.63512
2023-4-3 21:3:50,-25.116528295846845,118.43195618105189,118.43195618105189,17.48,14.64,,0.0,2.11,19.63512
2023-4-3 21:4:0,-25.29083265545231,118.62866818123841,118.62866818123841,17.48,14.63,,0.0,2.11,19.63512
2023-4-3 21:4:10,-25.29083265545231,118.62866818123841,118.62866818123841,17.48,14.63,,0.0,2.1,19.5932
2023-4-3 21:4:20,-25.29083265545231,118.62866818123841,118.62866818123841,17.48,14.63,,0.0,2.1,19.5932
2023-4-3 21:4:30,-25.29083265545231,118.62866818123841,118.62866818123841,17.48,14.62,,0.0,2.1,19.5932
2023-4-3 21:4:40,-25.29083265545231,118.62866818123841,118.62866818123841,17.48,14.62,,0.0,2.09,19.55128
2023-4-3 21:4:50,-25.29083265545231,118.62866818123841,118.62866818123841,17.48,14.62,,0.0,2.09,19.55128
2023-4-3 21:5:0,-25.46481012636884,118.82601655169935,118.82601655169935,17.48,14.62,,0.0,2.08,19.50936
2023-4-3 21:5:10,-25.46481012636884,118.82601655169935,118.82601655169935,17.47,14.61,,0.0,2.08,19.50936
2023-4-3 21:5:20,-25.46481012636884,118.82601655169935,118.82601655169935,17.47,14.61,,0.0,2.08,19.50936
2023-4-3 21:5:30,-25.46481012636884,118.82601655169935,118.82601655169935,17.47,14.61,,0.0,2.07,19.467439999999996
2023-4-3 21:5:40,-25.46481012636884,118.82601655169935,118.82601655169935,17.47,14.61,,0.0,2.07,19.467439999999996
2023-4-3 21:5:50,-25.46481012636884,118.82601655169935,118.82601655169935,17.47,14.6,,0.0,2.06,19.42552
2023-4-3 21:6:0,-25.638457581118544,119.02400648637743,119.02400648637743,17.47,14.6,,0.0,2.06,19.42552
2023-4-3 21:6:10,-25.638457581118544,119.02400648637743,119.02400648637743,17.47,14.6,,0.0,2.06,19.42552
2023-4-3 21:6:20,-25.638457581118544,119.02400648637743,119.02400648637743,17.47,14.59,,0.0,2.05,19.3836
2023-4-3 21:6:30,-25.638457581118544,119.02400648637743,119.02400648637743,17.47,14.59,,0.0,2.05,19.3836
2023-4-3 21:6:40,-25.638457581118544,119.02400648637743,119.02400648637743,17.47,14.59,,0.0,2.04,19.34168
2023-4-3 21:6:50,-25.638457581118544,119.02400648637743,119.02400648637743,17.47,14.59,,0.0,2.04,19.34168
